unique_id,id,year,text,label
1988_55feb388b7d615e43374298c087ab72e,T1,1988,Qualifications for the office of Vice President or President are not age alone,Claim
1988_2086db42ee809f58ebf074dce6312501,T2,1988,I have more experience than others that have sought the office of Vice President,Claim
1988_0ba516ca42796eba8f0102a6fd5fbc23,T5,1988,let's look at qualifications,Claim
1988_2581b5fc5942b7d3439435e159e533f6,T6,1988,let's look at the three biggest issues that are going to be confronting America in the next presidency,Claim
1988_ef19e2656c90c57365cddd5b2cce6b25,T7,1988,On each one of those issues I have more experience than does the Governor of Massachusetts,Claim
1988_f2866e8a30e3116aa8a04102f4648dea,T8,1988,Those three issues are national security and arms control; jobs and education; and the Federal budget deficit,Premise
1988_eeccb1d5fd22e5b9d25dce0ccd8d900f,T9,1988,"In national security and arms control, you have to understand the difference between a ballistic missile, a warhead, what throwweight, what megatonnage is",Claim
1988_7c1221f01c7bb5177e12eef4ffb99709,T10,1988,You better understand about telemetry and encryption,Claim
1988_203bede355435b5f2df3524582ba4393,T11,1988,you better understand that you have to negotiate from a position of strength,Claim
1988_b16c33e014a03007552f2b84e0161069,T13,1988,we want to have more arms control and arms reductions,Claim
1988_986981556c9864d490271d9d828dd9b6,T14,1988,"In the area of jobs and education, I wrote the Job Training Partnership Act, a bipartisan bill",Claim
1988_d3936b09b9cbb54e714528ff130d3c18,T16,1988,"On the area of the Federal budget deficit, I have worked eight years on the Senate Budget Committee",Claim
1988_a7c93fad882a6bc06f7995357e31d2e8,T17,1988,I wish that the Congress would give us the line item veto to help deal with that,Claim
1988_b691f55c51b0a5df6f8111d6d2bfdd74,T18,1988,The stakes could not be higher,Claim
1988_8308d01d11418fa215d06deef5ac48f2,T23,1988,"if that tragedy should occur, we have to step in there without any margin for error, without time for preparation, to take over the responsibility for the biggest job in the world, that of running this great country of ours; to take over the awesome responsibility for commanding the nuclear weaponry that this country has",Claim
1988_8e2e01cd48631c2652c72ac7af4ee69d,T26,1988,I admire that,Claim
1988_dc6d2f7ccaf1d77a315e4a9c4fc3a260,T29,1988,"that means that we're going to stand tough for America, and we're going to protect those jobs, and we're going to push American products, and we're going to open up markets around the world",Claim
1988_49478bb770e65f898c2cf45aa1e3f98a,T30,1988,"we passed a trade bill that has this premise, that any country that has full access to our markets, we're entitled to full access to their markets",Claim
1988_0161db6e1796ffab33e2343f8cb5f51a,T31,1988,"as I worked to pass a trade bill through the United States Senate, they threw roadblocks in the way every step of the way",Claim
1988_87b072d55d7b6de40f2bf58293b6638d,T32,1988,I'm just delighted to be on the ticket with him,Claim
1988_42cf16c6d64f8b156edcd3b6a1d26f3a,T34,1988,"Dukakis has been able to cut that deficit ten budgets in a row in the State of Massachusetts, while he lowered the tax burden on their people from one of the highest to one of the lower in the United States",Premise
1988_d65b07a2db4b1550395b5db091c0230c,T35,1988,Dukakis and I agreed that we ought to have a trade policy for this country,Claim
1988_913f9b1639502919816ba78f9dbd6a19,T36,1988,we've seen this Administration more than double the national debt,Claim
1988_09b209430c7222b453ce495b3cd726d0,T37,1988,they've moved this country from the number one lender nation in the world to the number one debtor nation in the world under their Administration,Claim
1988_c7a233028f183af640757a27f4984f27,T38,1988,they have not had a trade policy,Claim
1988_73315f12b4b86bfdbffd2167e7c8d7c0,T39,1988,they have let trade be a handmaiden for their foreign policy objectives of the country,Claim
1988_1325f5951f538c1a239e57d5392feae9,T40,1988,this country has exported too many jobs and not enough products,Claim
1988_a093b1739be12216ef588f6a64818f89,T41,1988,I don't blame Senator Bentsen for not talking about Gov,Claim
1988_03d809e892d2f3755482bf4c5574e64b,T43,1988,That's why they refer to the State of Massachusetts as Taxachusetts,Claim
1988_3ba42411de40dc867586f14d9319f7a6,T44,1988,He just raised taxes this past year,Claim
1988_e64650f40b2d06444b8d7271cfdcf26e,T45,1988,"The fact of the matter is, Senator Bentsen, he's raised taxes five times",Claim
1988_b219484fe849c526c86aafbbcf519cfe,T46,1988,Dukakis is that he's cut taxes,Claim
1988_599cbea0a47b1900938ec2c3fd243bbb,T47,1988,"Dukakis, one of the most liberal governors in the United States of America The one thing he tried to point out about Gov",Claim
1988_275e31abca9f4874edf83a4bf5f568eb,T48,1988,that's why a lot of people refer to him as Tax-hike Mike,Claim
1988_3fa2dbce6c70f85b659e57774bbc91bd,T49,1988,"Michael Dukakis, I wouldn't talk about it either",Claim
1988_5bb5668838200dd1cd72696e85fcf5aa,T50,1988,If I had to defend the liberal policies of Gov,Premise
1988_aab6b2e8f7afba0e62fb1df4c7931ef4,T51,1988,He's talking more about his record,Claim
1988_06338d1542ab4232bb7ddc190f319da1,T52,1988,I must say I hate to disappoint my good friend Bob Strauss,Claim
1988_3d01ee565e5d73b7a98be665e1b15c12,T53,1988,we have a contract with the American people on Social Security,Claim
1988_ac517ac71d7642ddf199f1af9609619a,T54,1988,we should be concerned with that kind of an effort once again after the election is over,Claim
1988_f8bb4e9f028d7598290d4eb0f3cf174c,T55,1988,When they talk about the fact that they are going to continue to cut this budget,Premise
1988_ad44372ed6a274335aae48ad4e42b6c9,T56,1988,I know too well what their rack record is,Claim
1988_a04d2340c7598a1d96599395415293fe,T57,1988,I think it's very important that we not see these kinds of end runs by this administration,Claim
1988_b4dee240b40a2e3d32577bb2e1a9d650,T58,1988,the record is clear,Claim
1988_aff2e98842f9b0cd909fbeb5a544c99f,T59,1988,we saw Vice President Bush fly back from the west coast to break a tie in the United States Senate,Claim
1988_4abf9dfc35da8d7c692dd4f0f8389cc9,T60,1988,He doesn't get to vote very often in the Senate,Claim
1988_77462707e176ea9a2ef33c7396504414,T61,1988,he made a special trip to come back and vote against a cost-of-living increase,Claim
1988_b332f9b1306e64e2567ed3c0b2d20219,T62,1988,when you talk about Social Security,Premise
1988_b1a144dd4ce18dd4701b5c3594f95c82,T63,1988,the people that are going to protect it are the Democrats that brought forth that program,Claim
1988_d4d2617623c3ffae0b6ddb6f1109a286,T64,1988,At that point they tried a $40-billion end run to cut Social Security,Claim
1988_2b3b3b98fd14bb276380504570b428ba,T65,1988,while we were working together to reform the Social Security system and to be certain that that money was going to be there for people when they retired,Claim
1988_7dfecb3818f939a45608af2b4fd1169d,T66,1988,"Social Security is an issue where Senator Quayle voted eight times to cut the benefits on Social Security, where this administration came in and tried to cut the benefits, the minimum benefits, $122 a month for widows, for retirees, tried to cut the benefits for 62-year-old retirees by 40 percent, tried to do an end run on Social Security when they first came in after promising not to cut it - to cut it by some 20 billion",Claim
1988_f30312ddfc86a40169873ddf1f85067a,T67,1988,What I have voted for and what Senator Bentsen has voted for is to delay the cost-of-living adjustments,Claim
1988_8ccb08ec0cc991d9d7681bb7e279df86,T68,1988,"Senator Bentsen, you know that I did not vote to cut Social Security benefits eight times",Claim
1988_9791fc230b2c67ed9eb70e0f09c19fd3,T69,1988,"John, you are right: they use this for political advantage",Claim
1988_069de1c08768638f4a61a80f5527f8cf,T70,1988,That's the politics of the past,Claim
1988_f19e2c18c52cf938899c8b3c7021fac7,T71,1988,Senator Bentsen two times in the United States Senate voted to delay the cost-of-living adjustments,Premise
1988_4cde92be35a3446f5c6b200d54bca763,T72,1988,The governor of Massachusetts at a governors' conference supported a resolution to delay the cost-of-living adjustment,Premise
1988_fd6cb92444c6994b40735580e778001f,T73,1988,What they try to do time and time again is to scare the old people of this country,Claim
1988_f60798b973a3dfb8d99b9fb9acd70fd7,T74,1988,that program is actuarially sound to the turn of this century,Claim
1988_676cea38d6098e6290d09daa67a21f14,T75,1988,Republicans and Democrats banded together,Claim
1988_86297ec97c422ab52555d8daf148ff88,T76,1988,"we know that this program is not a Republican program, it's not a Democrat program - it's a program for older Americans",Claim
1988_732fd740e021ecafa596199d7e6fab5d,T77,1988,I have a record where I voted against my president on the override of the Clean Water Act,Claim
1988_bdc1bf78e60e0add16699bb10974de4e,T78,1988,I have voted for the major pieces of environmental legislation that have come down and been voted on in the United States Senate,Claim
1988_2a121cdac904c848abcb015aa4c1267c,T79,1988,I support this administration and its environmental efforts,Claim
1988_c62d31526ba18fd2012f6f7db452c094,T80,1988,This administration has moved in the area for the first time to deal with the ozone problem,Claim
1988_28fed7d2171fb377714dd2b2bd369345,T81,1988,I have a record where I voted for the superfund legislation,Claim
1988_1e10f44d702b9df90058782450ad471f,T82,1988,I have a very strong record on the environment in the United States Senate,Claim
1988_a28e60508e1ea19cbbabe7450109b2f5,T83,1988,That's progress with the environment,Claim
1988_b03422cf79c0a32e9a69898107370e3b,T84,1988,We are committed to the environment,Claim
1988_310da060180aec884c9f85b994a50690,T85,1988,For the first time we are talking about the impact of CO2 to the ozone layer,Claim
1988_9e2e55ae8fefae9235d37bde6983b434,T86,1988,We now have an international treaty,Claim
1988_860efb77be1d5eac19c45a4b156f6441,T87,1988,the treaty that is commonly referred to as the Montreal Treaty,Premise
1988_c3449591515dacb5f860bb4ffd2eb059,T88,1988,Who has the environmental record? Who has the environmental interest? George Bush and I do,Claim
1988_9a16862c7f8ac0029fd3637f6f9f17d7,T89,1988,"Believe me, we have a commit to preserving the environment",Claim
1988_29867e6526a5fa7aee9ca5d04977dac6,T90,1988,"You bring up the environment, you can't help but think about the environmental policy of the governor of Massachusetts",Claim
1988_82708f64d8108f4f0bf75224da57e0f3,T91,1988,What has the governor of Massachusetts done about that? Virtually nothing,Claim
1988_16c754f9ac43b64e772a00d3088fa9ff,T92,1988,This is the same governor that applied for a license to dump Massachusetts sewage waste off the coast of New Jersey,Claim
1988_5bd62747fe7189b50259ab07b0648ac6,T93,1988,then he has the audacity to go down to New Jersey and tell the people of New Jersey that he's against ocean dumping,Premise
1988_66ca5645bb03f346ef639369ad52c717,T94,1988,"the Boston Harbor, which is the dirtiest waterway in America, tons of raw sewage go in there each and every day",Premise
1988_f0b45d00a5c24a5d29c1a901f787c28f,T95,1988,He talks about being an environmentalist,Claim
1988_ce94d29417ea0a73112fca458aaad3e4,T96,1988,"I must say, when they talk about Boston Harbor and he says he hasn't done anything, the facts are he has a $6-billion program under way on waste treatment",Claim
1988_8d8e945c5159a8723f7ca798fcfa01ef,T97,1988,"it was this administration, their administration, that cut out the money early on to be able to clean up water, and made it impossible to move ahead at that time on Boston Harbor",Claim
1988_40d5e621aaf8d56bc785adff151e76a1,T98,1988,Dukakis and Bentsen will be committed to that,Claim
1988_748424cbba1e2b1704667f9af6f097c6,T99,1988,I think we know well who's going to help clean up this environment,Claim
1988_ae3c51fbf0cd11ffbca02806c946d626,T100,1988,I am one who played a very major role in passing the superfund legislation,Claim
1988_3753f07e6e666b6a4d466144ab8a12b6,T101,1988,"We are the authors, the Democratic Party, of Clean Air, of Clean Water, of the superfund",Claim
1988_0f00869a73504c47ffa8225a93011aac,T102,1988,"every environmental organization that I know, every major one, has now endorsed the Dukakis-Bentsen ticket",Claim
1988_06b56c99da137faf6ad65ba88ba12995,T103,1988,"I am one who has just received the environmental award in Texas for the work I've done to clean up the bays, to clean up the water, off the coast of Texas",Claim
1988_8a8f9d8bd82acbcedbe6c2f7508df896,T104,1988,"The record is there, the history is there",Premise
1988_047beb36853a01c7092e75268b5d24ba,T105,1988,"You may be surprised, Tom, they didn't ask me those questions on those votes",Claim
1988_5fa024097c64b71c662597ed2fe96663,T106,1988,"they were glad that I took time out of my schedule to go down and to talk about how we are going to get a food bank going and making sure that a food bank goes in Fort Wayne, Indiana",Premise
1988_9185e1adc119d9b70636e6dcca19ae1b,T107,1988,"I have a very good record and a commitment to the poor, to those that don't have a family, that want to have a family",Claim
1988_ef0f95e4fbc3730c85c9cb6c1ed5af7c,T108,1988,"This administration, and a George Bush administration, will be committed to eradicating poverty",Claim
1988_78a614c4e0fcb50962c906ab58364ae6,T109,1988,Poverty hasn't gone up in this administration,Claim
1988_d1ff980bf4cf9f0f9372c710055b9248,T110,1988,it hasn't gone down much either,Claim
1988_7dc2bc0e98528640118c2efce5d446b5,T111,1988,that means we have a challenge ahead of us,Claim
1988_196063052147a85292423f3ab93cca58,T112,1988,"What we have done for the poor is that we in fact - the homeless bill, the McKinney Act, which is the major piece of legislation that deals with homeless - the Congress has cut the funding that the administration has recommended",Claim
1988_eeb8fb1f9c8b60f74a0f21a2bffdeb4d,T113,1988,"let me tell you something, what we have done for the poor",Claim
1988_5838ea5e8048b3de8b60760c7c124b1e,T114,1988,"To help the poor, we'll have a commitment to the programs and those programs will go on",Claim
1988_c8d44b8d4aad7b5987f37386c0b2b41b,T115,1988,we are spending more in poverty programs today than we were in 1981 - that is a fact,Claim
1988_82465fbdbd42674881ef53e77fb09e5a,T116,1988,The poverty program we are going to concentrate on is creating jobs and opportunities,Claim
1988_2320fc8e142a78624dbffe8a2200f4db,T117,1988,everyone will have the opportunities that they want,Claim
1988_64e99e9b608fa6563f7904f9c19ec2f3,T118,1988,The poor and the poverty - the biggest thing that we have done for poverty in America is the Tax Simplification Act of 1986,Claim
1988_906208d79a7519070020d3510aee1336,T119,1988,six million working poor families got off the payroll,Claim
1988_4124c0756fec70ad5e6ecc72c6f2eb8e,T120,1988,"six million people are off the taxpaying payrolls because of that tax reform, and they are keeping the tax money there",Claim
1988_9b7b2eba48739a4b9a8a2827bd81579c,T121,1988,I find that very interesting,Claim
1988_955caab4959d9e73b9bcdd9549164646,T122,1988,"he has been of no help at all when it comes to passing the most major welfare reform bill in the history of our country, one where we are working very hard to see that people can get off welfare, break that cycle, take a step up in life, doing the kinds of things that we did there to let them have Medicaid for a year",Premise
1988_adda59cde4073afc7e421542439578f7,T123,1988,That's a positive thing that's done,Claim
1988_513ecc48c2ea2e495b6fff525cfe52cc,T124,1988,I don't really believe that that is identifying with the concerns of people in poverty,Claim
1988_4393245a83c8bcc9b9cc4a9f982cec34,T125,1988,What also frustrates me with the kind of report that I have just heard here is the kind of votes that he has cast against child nutrition programs,Claim
1988_ff24772469f668a404f5e926b7d99a09,T126,1988,"the fact that he has voted against money that we needed for further immunization, the denial of polio shots to kids where the parents couldn't afford to get that kind of a shot",Claim
1988_e0cb02c749f39c9cfecdb11f49fcfd92,T127,1988,Dukakis and I have disagreed on the contra program,Claim
1988_44cbc901f01b02c8cab161d159e53ea8,T128,1988,I really think we have to give peace a chance,Claim
1988_4150755b001c5f9ba619047e9efd6847,T129,1988,"my big difference with this Administration is, they look at the contra aid program as the only way to resolve that problem",Claim
1988_2d1182e7559c3ea52a5a8e87a898d6bf,T130,1988,They concentrate on that,Premise
1988_1aee58e34b3c6c8bc28b4477f794fa26,T131,1988,that's why I have been a strong supporter of the Arias plan,Claim
1988_d6bfc4ca010e0bf51413412c236783bf,T132,1988,"a plan that won the Nobel Prize for President Arias, the President of Costa Rica",Claim
1988_7a1273b67684b784bdcffabf69a968ad,T133,1988,"I believe you have to work with the leaders of those other Central American countries to try to bring about the democratization of Nicaragua - by negotiation, by pressure, by counseling, by diplomatic pressure, that we ought to be trying that first",Claim
1988_a5d8f8040d016c288cd2a6754d6a3ddc,T134,1988,Those are the kinds of things that we'd be committed to in a Dukakis-Bentsen Administration to try to make this world a better place in which to live,Claim
1988_008a26133186f2ff115155a5699637af,T135,1988,"Those are the positive things I think we could do to bring about peace in that area, to help raise that standard of living and give them the kind of stability where democracy can proceed and can prosper and bloom",Claim
1988_ec42e4756139196e5e67e033036f16d2,T136,1988,"we believe that we ought to be working with a new Alliance for Progress, bringing in other countries to help; bring in Europeans, the Spanish, who have a real affinity for that area; bringing in the Japanese who have a great surplus now and looking for places to invest it",Claim
1988_dd491aba862a0f21363880e4e6579e36,T137,1988,in concentrating so much just on the Contras,Premise
1988_043456f33349a8337162070b1cc6a1a8,T138,1988,this Administration has not paid enough attention to the rest of Central America,Claim
1988_5987dab039c7bb20962e8542b22f708d,T139,1988,"The concern I have is that we have a country with 85 million people sharing a 2,000mile border with us, with half of those people under the age of 15, a country that's had its standard of living cut 50 percent in the last six years",Claim
1988_2a2612db1e45bbf511e7f1c4e80054d0,T140,1988,we ought to be concerned about that,Claim
1988_09bd58c1f45247d34b935768081798d3,T141,1988,we ought to be involved,Claim
1988_7729fc0470871cc0b13da66a99287656,T142,1988,I was born and reared on that Mexican border,Premise
1988_c66367db9e958bdcdb133c7433b454e9,T143,1988,I speak their language,Premise
1988_23c8101b1289879488d5520ff7028f2e,T144,1988,I've spent a good part of my life down there,Premise
1988_cc5bc50dda6890caf7e11d1650abb87d,T145,1988,"Dukakis speaks Spanish, too",Premise
1988_779dce42b1077de4fba98745a0547c6e,T146,1988,He's spent a good deal of time in Central and South America,Premise
1988_e571b217351c77bd1d1847da02d59454,T147,1988,that is unfortunate,Claim
1988_7cf800e171ce6f95f59d21639b27a9de,T148,1988,There's no doubt in a Dukakis Administration that the aid would be cut off to the democratic resistance in Nicaragua,Claim
1988_34f4b4a9a66d85ddb778511675dbf7ff,T149,1988,it is beyond me why it's okay for the Soviet Union to put in billions of dollars to prop up the communist Sandinistas,Premise
1988_edbed887665411e5e38c640a18c6ec87,T150,1988,somehow it's wrong for the United States to give a few dollars to the democratic resistance,Claim
1988_9e9cc571d25d5033ebe7bcecac3d9d7d,T151,1988,The Governor of Massachusetts is simply out of step with mainstream America,Claim
1988_0688a2f222fd6384e895c342ecd23666,T152,1988,He criticized our rescue mission in Grenada,Claim
1988_9ef4b4773175a2c4ce8832c116eeea74,T153,1988,according to a UPI report,Premise
1988_43dee1fabc340531c4949f7c45e0e085,T154,1988,"There's another issue that Michael Dukakis is wrong on in Central America, and that's Grenada",Claim
1988_fe3ca24556f16c994d76a07aaf09b7b5,T155,1988,Senator Bentsen talked about the entire Central America,Premise
1988_5bed12f413583fc973f1a3c197b98945,T156,1988,I think they believe in the Monroe Doctrine,Claim
1988_9b94cae2f04fcc0d13bbabcd728018b9,T157,1988,I doubt if many Americans agree with that,Claim
1988_4eefbdb7b183d1078db1597faf0d1091,T158,1988,"There's a thing called the Monroe Doctrine, something that the Governor of Massachusetts has said has been superseded",Premise
1988_131f663d41193e8379a33d650cd1593f,T159,1988,No,Claim
1988_9451e507406d74c2118720ada27fd3f3,T160,1988,I don't find it embarrassing at all,Claim
1988_89e7c2e7304100e9b8d2b60fba4f102b,T161,1988,"you have to remember that PAC money is the result of the last campaign reform bill, one that talks about employees have greater participation",Premise
1988_0e29bcf5a28f3adeda20415adf990585,T162,1988,what I've done in PAC money is just what my opponent in my campaign has done in his campaign,Claim
1988_cd2e227395190b1fe0731ecd988ccc04,T163,1988,"what you have to do is comply with the laws as they are, whether you're paying taxes or you're playing a football game",Claim
1988_9bf00f6c9b95a497112a1237cb2a3e64,T164,1988,"He has been raising PAC money, too",Claim
1988_f9c98fc69e0b62b4673698092a7ab3fe,T165,1988,I wish that Senator Quayle would change his mind on that particular piece of legislation and give us the kind of a campaign reform law that I think is needed in America,Claim
1988_58418f90b1477889d8d2f94106539ea9,T166,1988,"campaign reform, changing the rules of the game, is something we tried repeatedly in this session of the Congress, but only to have the Republicans lead the charge against us and defeat us",Claim
1988_20bf857f239537e7feb414330cfb728a,T167,1988,"I think it's a loophole, frankly",Claim
1988_cd88056ec474eda2b060d7d43c32ffdf,T168,1988,"The things we have to do, I believe, that will cut back on soft money",Claim
1988_f4be894a101f99ba6c22074482006335,T169,1988,"for example, which I look on as frankly one of those things that we've had to do because the Republicans have done it for so long",Premise
1988_98e9e8ec6f6d95319910458ed9430b31,T170,1988,I've noticed that the Senator from Indiana has opposed that campaign reform and voted repeatedly against it,Claim
1988_e785e78d9ddd824de1254e686e5192e7,T171,1988,I believe that we have to do some things in that regard,Claim
1988_819fd986c1a211cadec8b1e17fd74752,T172,1988,"I have been for campaign reform, and have pushed it very hard",Claim
1988_80a8a7717f4bbd0d2ec44f56c89ef3c1,T173,1988,"Whether you like those laws or not, you comply with them",Claim
1988_004b1fd5d5a3d2d98f448746fc83c61d,T174,1988,Senator Bentsen is the number one PAC raiser,Claim
1988_a83960311d517cf179581348b392143e,T175,1988,"As a matter of fact, he used to have a $10,000 breakfast club",Claim
1988_173c8aa60c6dbc6cd6c70f356f1dab76,T176,1988,I'm sure they weren't paying to have cornflakes,Claim
1988_83b9cf1cca8767f30cc60e3ecda01ed9,T177,1988,"I'll tell you the kind of campaign reform I'm supporting, Senator Bentsen",Claim
1988_b26bfd897c6b30661127ed5aa59aa263,T178,1988,I think it's time we get rid of PAC money,Claim
1988_3ca73beca938e78a5436c5235a32b255,T179,1988,"It only costs high paid lobbyists, special interests in Washington, to come down and have breakfast with the Chairman of the Senate Finance Committee, the one that oversees all the tax loopholes in the tax code, $10,000",Premise
1988_a1b968773b42a0d5a9662d656acee8ca,T180,1988,Support our legislation where we totally eliminate contributions by special interests and political action committees,Claim
1988_615f7312a8aec33dcc30563d43980750,T181,1988,let's have the individual contribute and the political parties contribute,Claim
1988_1365a559c2946eaf1185442e749c54bc,T182,1988,That's the kind of campaign reform that Republicans are for,Claim
1988_60588a6567f72df9b09f766d2b7cb81f,T183,1988,"They want to get rid of this special interest and rely on the individuals, and also, the political parties",Claim
1988_005e8e22e13abd74642e30209d795f26,T184,1988,"I think this question keeps going back to the qualifications and what kind of Vice President in this hypothetical situation, if I had to assume the responsibilities of President, what I would be",Claim
1988_a6296b510e3cb77d8f25f631dac8142d,T185,1988,"I've added ten years to my age, age alone is not the only qualification",Claim
1988_54c94ceeb7a3274a7902d8fa41d8dab5,T186,1988,"as I have said, age alone, although I can tell you, after the experiences of these last few week in the campaign",Premise
1988_8648576fb0b3e9d330193d1ab1b9f936,T187,1988,You've got to look at experience,Claim
1988_560fa06c577df255467d35c94a02a882,T188,1988,you've got to look at accomplishments,Claim
1988_1b0199bbe578d3cd9fea30da3282cab2,T189,1988,can you make a difference,Claim
1988_deef6442b27e957680af0a97a190ef7d,T190,1988,"Have I made a difference in the United States Senate where I've served for eight years? Yes, I have",Claim
1988_5a71027209a1542b972f275eb2d04ddf,T191,1988,"Have I made a difference in the Congress that I've served for 12 years? Yes, I have",Claim
1988_47436fea86bc3077e6b5223cea2194f2,T192,1988,I am delighted that it comes up,Claim
1988_515b85b629f570c2cce15b3cf059e0da,T193,1988,"on the three most important challenges facing America, arms control and national security, jobs and education and budget deficit",Premise
1988_4546dec96b8a517ba26611ee1dd40cdc,T194,1988,I have more experience and accomplishments than does the Governor of Massachusetts,Claim
1988_d0d9b897e10d4866410736acb1d7ec27,T195,1988,I have been in the Congress and I've worked on these issues,Claim
1988_e1d248b66262fa2dc0231ae60c858222,T196,1988,"believe me, when you look at arms control and trying to deal with the Soviet Union, you cannot come at it from a naive position",Claim
1988_438f69c3db77543fea9d3e96ce94092a,T197,1988,You have to understand the Soviet Union,Claim
1988_68dab961abe2d917f6ab4251815dd3d0,T198,1988,You have to understand how they will respond,Claim
1988_25738e554b83cef83ab27d86b209c501,T199,1988,Sitting on that Senate Armed Services Committee for eight years has given me the experience to deal with the Soviet Union and how we can move forward,Claim
1988_1815feb2715b3717984f5a946b318504,T200,1988,That is just one of the troubling issues that's going to be facing this nation,Claim
1988_ff895ee9fa2a6aa342be458278ab093b,T201,1988,I'm prepared,Claim
1988_47fb87df5d5da1e2d7cb2def5be384eb,T202,1988,I can't leave something on the table that he's charged me with,Claim
1988_618d2ced09e74a6af774610aab7a93db,T203,1988,let's get to that one,Claim
1988_62b8bbac6f4cc147bfc3c9c8848835dc,T204,1988,I formed it,Claim
1988_48bf0978989eb183495c6736ba68867c,T205,1988,I closed it down almost immediately,Claim
1988_90cd3087ba90d1f621115911af659981,T206,1988,I thought the perception was bad,Claim
1988_4298ef55e1f753f84705a02a8701582f,T207,1988,"When you talk about the breakfast club, as you know, that was perfectly legal",Premise
1988_91d8f266cad5a562f1a36ed612c2a7b0,T208,1988,it's the same law that lets you invite high priced lobbyists down to Williamsburg,Claim
1988_78b4a74a32bb3704053af07aecb6934a,T209,1988,there's no control over what you do with that money,Claim
1988_24fb800f6e99661f0bf26bc49263734b,T210,1988,You can spend it on anything you want to,Premise
1988_9d8725905d910318b62e2f6761eed242,T211,1988,"You can spent it on golf club dues, if you want to do that",Premise
1988_610cdcd9079f601ddc3f0606d50c6969,T212,1988,that's what I've seen you do in this Administration,Claim
1988_c496cad94cdd42b87ca6d2118745afef,T213,1988,"that's why we need campaign reform laws, and why I support them",Claim
1988_6b720a48b3dfe14f7befef694a5a6381,T214,1988,you in turn have voted against them time and time again,Premise
1988_42856f6707065fbcc1a9e8bed86729c9,T215,1988,I disagree with that,Claim
1988_cf1242e930f0bdd52eed3d584132e0b9,T216,1988,"The premise of your question, John, is that somehow this administration has been lax in enforcement of the OSHA regulations",Premise
1988_b04c7e848a25d25cef4ac2089669b44c,T217,1988,we'll continue to do that,Claim
1988_8bd3dafb993467820447e05737eb8bc1,T218,1988,we believe in the market,Claim
1988_bd7f70bc79d98241fe933b703e41a543,T219,1988,we believe in the people,Claim
1988_857df499c884b4be7ba891e848b0fb08,T220,1988,"yes, there's a role of government and the role of government is to make sure that those safety - and health and the welfare of the people is taken care of",Claim
1988_a459a35a9b32a470f35bf2c94635507e,T221,1988,We have produced 17 million jobs in this country since 1982,Claim
1988_a928e7a3c94b4d73c22d6597303ca732,T222,1988,There is a commitment and there will always be a commitment to the safety of our working men and women,Claim
1988_53cbdab33630121da81a568c62900b6a,T223,1988,They deserve it,Claim
1988_dc2344032ba524599504daa96b0b7997,T224,1988,we're committed to them,Claim
1988_ab2ca8244eaa1d0bbc330929b3ee71b3,T225,1988,"let me tell you this for the record, when we have found violations in this administration, there has not only been tough enforcement, but there have been the most severe penalties - the largest penalties in the history of the Department of Labor - have been levied when these violations have been found",Claim
1988_62d4247f7544dfdce51c7201b63087ab,T226,1988,In my judgment deregulation has worked,Claim
1988_2e558b5f025bae62ef2e5750ac8057e1,T227,1988,the broader question goes to the whole issue of deregulation and has deregulation worked or has deregulation not worked,Premise
1988_24442c51ccc9bb8ecddcaa8a17da9a6d,T228,1988,"We have a deregulated economy and we have produced through low taxes, not high taxes, through deregulation - the spirit of entrepreneurship, the individual going out and starting a business, the businessman or women willing to go out and risk their investments to start up a business and hire people",Claim
1988_ca2ea730527299294c41fa333cdd1cb9,T229,1988,Deregulation as a form of political philosophy is a good philosophy,Claim
1988_5eca57bb5aa98f09627339a9d94cf302,T230,1988,I think you see once again a piece of Democratic legislation that's been passed to try protect the working men and women of America,Claim
1988_6c9f7d6735d277e51ef7974b8f73b163,T231,1988,A good example of that is the environmental protection laws that we were talking about a moment ago,Claim
1988_f7e210d73f934de745894402a269d645,T232,1988,that's why it's important that you have people that truly believe and trying to represent the working men and women of America,Claim
1988_818250576e09e0e08bbdc2b199cc13bf,T233,1988,"This administration came in and put in a James Watt, an Ann Gorsuch, now that's the Bonnie and Clyde, really, of environmental protection",Premise
1988_5d09c27be312087d4cced8bd3dca626b,T234,1988,then you've seen an administration that came in and really didn't have it's heart in that kind of an enforcement,Claim
1988_65ba075e6852c92bcc468a7e0f58ed43,T235,1988,that's why you have to have OSHA,Claim
1988_37bba33e84cb23c98b91fc8dd4009416,T236,1988,that's why you have to have tough and good and fair enforcement of it,Claim
1988_060814463b29105386a83b35a15f0469,T237,1988,that's what a Democratic administration would do to help make this working place a safer and better place to be employed,Claim
1988_5b239ea3d0863f170dbb5a36c147a5e8,T238,1988,"Most employers do a good job of that, but some of them put their profits before people",Premise
1988_eba560c86cb7d823ffae6f86feeb00f1,T239,1988,I've supported that,Claim
1988_a325fc24ea1631a4a0cf1b3f7d141803,T240,1988,"I voted for the 50,000 limitation to get away from the million dollar contributions to farmer",Claim
1988_e46ae77d47bacb789e921879ade76cdd,T241,1988,We would be pushing very hard to open up those markets and stand up for the American farmer and see that we recapture those foreign markets,Claim
1988_41402b8e35ac95fd8f48f838c5eb0e15,T242,1988,I think I understand their concerns and their problems,Claim
1988_33c5812665213ca00a8bf1087f6abe1c,T243,1988,"You know, of the four that are on this ticket, I'm the only on that was born and reared on a farm and still involved in farming",Premise
