Year;Date;SectionID;text;fallacy;subcategory;Speaker;real_date;Component_T;ann_filename;Component_span
2004;13Oct;11;But I think it makes sense, I think most Americans in their guts know, that we ought to pass a sort of truth standard.;Appeal to Authority;Popular Opinion;KERRY;13 10 2004;T749;32_2004.ann;64787 64876
2004;13Oct;11;But I think it makes sense, I think most Americans in their guts know, that we ought to pass a sort of truth standard.;Appeal to Authority;Popular Opinion;KERRY;13 10 2004;T749;32_2004.ann;64787 64876
2004;13Oct;11;But the most important thing to relieve the pressure on all of the armed forces is frankly to run a foreign policy that recognizes that America is strongest when we are working with real alliances, when we are sharing the burdens of the world by working through our statesmanship at the highest levels and our diplomacy to bring other nations to our side.;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T1032;32_2004.ann;62333 62525
2004;13Oct;11;But the most important thing to relieve the pressure on all of the armed forces is frankly to run a foreign policy that recognizes that America is strongest when we are working with real alliances, when we are sharing the burdens of the world by working through our statesmanship at the highest levels and our diplomacy to bring other nations to our side.;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T1032;32_2004.ann;62333 62525
2004;13Oct;11;But I'll never fail to protect the United States of America.;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T753;32_2004.ann;64993 65048
2004;13Oct;12;"I was hunting in Iowa last year with a sheriff from one of the counties there, and he pointed to a house in back of us, and said, ""See the house over? We just did a drug bust a week earlier, and the guy we arrested had an AK-47 lying on the bed right beside him. """;Appeal to Emotion;Appeal to fear;KERRY;13 10 2004;T1037;32_2004.ann;67365 67626
2004;13Oct;12;I believe it was a failure of presidential leadership not to reauthorize the assault weapons ban.;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T771;32_2004.ann;66667 66763
2004;13Oct;12;Because of the president's decision today, law enforcement officers will walk into a place that will be more dangerous.;False Cause;False Cause;KERRY;13 10 2004;T772;32_2004.ann;67642 67749
2004;13Oct;13;an aggressive effort;Appeal to Emotion;Loaded Language;BUSH;13 10 2004;T820;32_2004.ann;70923 70993
2004;13Oct;13;And that's hopeful, and that's positive.;Appeal to Emotion;Loaded Language;BUSH;13 10 2004;T825;32_2004.ann;72110 72125
2004;13Oct;13;And that's hopeful, and that's positive.;Appeal to Emotion;Loaded Language;BUSH;13 10 2004;T825;32_2004.ann;72110 72125
2004;13Oct;14;I think people understand what she's saying.  But they see a compassionate, strong, great first lady in Laura Bush.;Appeal to Authority;Popular Opinion;BUSH;13 10 2004;T890;32_2004.ann;80451 80515
2004;13Oct;14;I think people understand what she's saying.  But they see a compassionate, strong, great first lady in Laura Bush.;Appeal to Authority;Popular Opinion;BUSH;13 10 2004;T890;32_2004.ann;80451 80515
2004;13Oct;14;John McCain is for me for president because he understands I have the right view in winning the war on terror and that my plan will succeed in Iraq.;Appeal to Authority;Without Evidence;BUSH;13 10 2004;T874;32_2004.ann;79300 79403
2004;13Oct;14;John McCain is for me for president because he understands I have the right view in winning the war on terror and that my plan will succeed in Iraq.;Appeal to Authority;Without Evidence;BUSH;13 10 2004;T874;32_2004.ann;79300 79403
2004;13Oct;14;I regret to say that the president who called himself a uniter, not a divider, is now presiding over the most divided America in the recent memory of our country.;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T856;32_2004.ann;76590 76730
2004;13Oct;14;I've never seen such ideological squabbles in the Congress of the United States. I've never seen members of a party locked out of meetings the way they're locked out today.;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T858;32_2004.ann;76813 76903
2004;13Oct;14;I've never seen such ideological squabbles in the Congress of the United States. I've never seen members of a party locked out of meetings the way they're locked out today.;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T858;32_2004.ann;76813 76903
2004;13Oct;14;the most significant effort;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T867;32_2004.ann;77375 77479
2004;13Oct;14;My biggest disappointment in Washington is how partisan the town is.;Appeal to Emotion;Loaded Language;BUSH;13 10 2004;T872;32_2004.ann;78039 78106
2004;13Oct;14;incredibly enough;Appeal to Emotion;Loaded Language;BUSH;13 10 2004;T877;32_2004.ann;78279 78410
2004;13Oct;15;I think the greatest possibilities of our country, our dreams and our hopes, are out there just waiting for us to grab onto them.;Appeal to Emotion;Loaded Language;KERRY;13 10 2004;T900;32_2004.ann;83272 83400
2008;26Sep;1;the evils;Ad Hominem;Name-Calling, Labeling;MCCAIN;26 9 2008;T99;33_2008.ann;12650 12703
2008;26Sep;1;And over time, that, I think, is going to be a better recipe for economic growth than the -- the policies of President Bush that John McCain wants to -- wants to follow.;Appeal to Authority;False Authority;OBAMA;26 9 2008;T118;33_2008.ann;14963 15127
2008;26Sep;1;Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down.  It hasn't worked.;Appeal to Authority;Without Evidence;OBAMA;26 9 2008;T11;33_2008.ann;3359 3519
2008;26Sep;1;Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down.  It hasn't worked.;Appeal to Authority;Without Evidence;OBAMA;26 9 2008;T11;33_2008.ann;3359 3519
2008;26Sep;1;And when you look at your tax policies that are directed primarily at those who are doing well, and you are neglecting people who are really struggling right now, I think that is a continuation of the last eight years, and we can't afford another four.;Appeal to Emotion;Appeal to pity;OBAMA;26 9 2008;T147;33_2008.ann;17339 17429
2008;26Sep;1;And when you look at your tax policies that are directed primarily at those who are doing well, and you are neglecting people who are really struggling right now, I think that is a continuation of the last eight years, and we can't afford another four.;Appeal to Emotion;Appeal to pity;OBAMA;26 9 2008;T147;33_2008.ann;17339 17429
2008;26Sep;1;And when you look at your tax policies that are directed primarily at those who are doing well, and you are neglecting people who are really struggling right now, I think that is a continuation of the last eight years, and we can't afford another four.;Appeal to Emotion;Appeal to pity;OBAMA;26 9 2008;T147;33_2008.ann;17339 17429
2008;26Sep;1;And when you look at your tax policies that are directed primarily at those who are doing well, and you are neglecting people who are really struggling right now, I think that is a continuation of the last eight years, and we can't afford another four.;Appeal to Emotion;Appeal to pity;OBAMA;26 9 2008;T147;33_2008.ann;17339 17429
2008;26Sep;1;And the -- the worst symptom on this disease is what my friend, Tom Coburn, calls earmarking as a gateway drug, because it's a gateway.;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;T95;33_2008.ann;12385 12484
2008;26Sep;1;And the -- the worst symptom on this disease is what my friend, Tom Coburn, calls earmarking as a gateway drug, because it's a gateway.;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;T95;33_2008.ann;12385 12484
2008;26Sep;1;out-of-control spending and corruption;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;T97;33_2008.ann;12510 12566
2008;26Sep;1;And we have former members of Congress now residing in federal prison because of the evils of this earmarking and pork-barrel spending.;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;T98;33_2008.ann;12573 12638
2008;26Sep;1;And we have former members of Congress now residing in federal prison because of the evils of this earmarking and pork-barrel spending.;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;T98;33_2008.ann;12573 12638
2008;26Sep;1;look at them, my friends. Look at them. You'll be appalled.;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;;33_2008.txt;18665 18724
2008;26Sep;1;wasteful and earmark spending;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;T187;33_2008.ann;21558 21606
2008;26Sep;1;unnecessary and wasteful spending;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;T318;33_2008.ann;34534 34603
2008;26Sep;1;orgy of spending and enormous deficits;Appeal to Emotion;Loaded Language;OBAMA;26 9 2008;T321;33_2008.ann;34954 35037
2008;26Sep;2;Senator McCain opposed funding for troops in legislation that had a timetable, because he didn't believe in a timetable.;Appeal to Authority;Without Evidence;OBAMA;26 9 2008;T423;33_2008.ann;43907 43984
2008;26Sep;2;Senator McCain opposed funding for troops in legislation that had a timetable, because he didn't believe in a timetable.;Appeal to Authority;Without Evidence;OBAMA;26 9 2008;T423;33_2008.ann;43907 43984
2008;26Sep;2;Admiral Mullen suggests that Senator Obama's plan is dangerous for America.;Appeal to Authority;Without Evidence;MCCAIN;26 9 2008;T448;33_2008.ann;45664 45738
2008;26Sep;2;Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded. This strategy has succeeded. And we are winning in Iraq.;False Cause;False Cause;MCCAIN;26 9 2008;T334;33_2008.ann;36304 36384
2008;26Sep;2;Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded. This strategy has succeeded. And we are winning in Iraq.;False Cause;False Cause;MCCAIN;26 9 2008;T334;33_2008.ann;36304 36384
2008;26Sep;2;Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded. This strategy has succeeded. And we are winning in Iraq.;False Cause;False Cause;MCCAIN;26 9 2008;T334;33_2008.ann;36304 36384
2008;26Sep;2;Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded. This strategy has succeeded. And we are winning in Iraq.;False Cause;False Cause;MCCAIN;26 9 2008;T334;33_2008.ann;36304 36384
2008;26Sep;2;Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded. This strategy has succeeded. And we are winning in Iraq.;False Cause;False Cause;MCCAIN;26 9 2008;T334;33_2008.ann;36304 36384
2008;26Sep;2;Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded. This strategy has succeeded. And we are winning in Iraq.;False Cause;False Cause;MCCAIN;26 9 2008;T334;33_2008.ann;36304 36384
2008;26Sep;2;Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded. This strategy has succeeded. And we are winning in Iraq.;False Cause;False Cause;MCCAIN;26 9 2008;T334;33_2008.ann;36304 36384
2008;26Sep;2;Our initial military success, we went in to Baghdad and everybody celebrated. And then the war was very badly mishandled. I went to Iraq in 2003 and came back and said, we've got to change this strategy. This strategy requires additional troops, it requires a fundamental change in strategy and I fought for it. And finally, we came up with a great general and a strategy that has succeeded. This strategy has succeeded. And we are winning in Iraq.;False Cause;False Cause;MCCAIN;26 9 2008;T334;33_2008.ann;36304 36384
2008;26Sep;2;We have lost over 4,000 lives. We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001.;False Cause;False Cause;OBAMA;26 9 2008;T369;33_2008.ann;38558 38621
2008;26Sep;2;We have lost over 4,000 lives. We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001.;False Cause;False Cause;OBAMA;26 9 2008;T369;33_2008.ann;38558 38621
2008;26Sep;2;We have lost over 4,000 lives. We have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al Qaeda is resurgent, stronger now than at any time since 2001.;False Cause;False Cause;OBAMA;26 9 2008;T369;33_2008.ann;38558 38621
2008;26Sep;3;Senator Obama doesn't seem to understand there is a connected between the two.;Ad Hominem;Ad Hominem;MCCAIN;26 9 2008;T599;33_2008.ann;58690 58767
2008;26Sep;3;I don't think that Senator Obama understands that there was a failed state in Pakistan when Musharraf came to power.;Appeal to Authority;Appeal to Authority;MCCAIN;26 9 2008;T538;33_2008.ann;53526 53641
2008;26Sep;3;Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the barracks.;Appeal to Emotion;Appeal to fear;MCCAIN;26 9 2008;T545;33_2008.ann;54275 54341
2008;26Sep;3;Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the barracks.;Appeal to Emotion;Appeal to fear;MCCAIN;26 9 2008;T545;33_2008.ann;54275 54341
2008;26Sep;3;She asked me, can you please make sure another mother is not going through what I'm going through.;Appeal to Emotion;Appeal to fear;OBAMA;26 9 2008;T579;33_2008.ann;56601 56698
2008;26Sep;3;And until we do, Americans here at home are not going to be safe.;Appeal to Emotion;Appeal to fear;OBAMA;26 9 2008;T484;33_2008.ann;49199 49246
2008;26Sep;3;It's a strategy that will succeed. And Pakistan is a very important element in this. And I know how to work with them. And I guarantee you I would not publicly state that I'm going to attack them.;Appeal to Authority;False Authority;MCCAIN;26 9 2008;T487;33_2008.ann;51817 51889
2008;26Sep;3;It's a strategy that will succeed. And Pakistan is a very important element in this. And I know how to work with them. And I guarantee you I would not publicly state that I'm going to attack them.;Appeal to Authority;False Authority;MCCAIN;26 9 2008;T487;33_2008.ann;51817 51889
2008;26Sep;3;It's a strategy that will succeed. And Pakistan is a very important element in this. And I know how to work with them. And I guarantee you I would not publicly state that I'm going to attack them.;Appeal to Authority;False Authority;MCCAIN;26 9 2008;T487;33_2008.ann;51817 51889
2008;26Sep;3;It's a strategy that will succeed. And Pakistan is a very important element in this. And I know how to work with them. And I guarantee you I would not publicly state that I'm going to attack them.;Appeal to Authority;False Authority;MCCAIN;26 9 2008;T487;33_2008.ann;51817 51889
2008;26Sep;3;Now, on this issue of aiding Pakistan, if you're going to aim a gun at somebody, George Shultz, our great secretary of state, told me once, you'd better be prepared to pull the trigger.;Appeal to Authority;False Authority;MCCAIN;26 9 2008;T493;33_2008.ann;49707 49852
2008;26Sep;3;I'm not prepared at this time to cut off aid to Pakistan. So I'm not prepared to threaten it, as Senator Obama apparently wants to do, as he has said that he would announce military strikes into Pakistan.;Appeal to Authority;Without Evidence;MCCAIN;26 9 2008;T495;33_2008.ann;49916 49988
2008;26Sep;3;I'm not prepared at this time to cut off aid to Pakistan. So I'm not prepared to threaten it, as Senator Obama apparently wants to do, as he has said that he would announce military strikes into Pakistan.;Appeal to Authority;Without Evidence;MCCAIN;26 9 2008;T495;33_2008.ann;49916 49988
2008;26Sep;3;I'm not prepared at this time to cut off aid to Pakistan. So I'm not prepared to threaten it, as Senator Obama apparently wants to do, as he has said that he would announce military strikes into Pakistan.;Appeal to Authority;Without Evidence;MCCAIN;26 9 2008;T495;33_2008.ann;49916 49988
2008;26Sep;3;But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.;Appeal to Authority;Without Evidence;MCCAIN;26 9 2008;T605;33_2008.ann;58579 58688
2008;26Sep;3;But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.;Appeal to Authority;Without Evidence;MCCAIN;26 9 2008;T605;33_2008.ann;58579 58688
2008;26Sep;3;But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.;Appeal to Authority;Without Evidence;MCCAIN;26 9 2008;T605;33_2008.ann;58579 58688
2008;26Sep;3;General Petraeus;Appeal to Authority;Without Evidence;MCCAIN;26 9 2008;T321;34_2008.ann;39821 39986
2008;26Sep;3;First of all, I won't repeat the mistake that I regret enormously, and that is, after we were able to help the Afghan freedom fighters and drive the Russians out of Afghanistan, we basically washed our hands of the region.;Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T490;33_2008.ann;49382 49517
2008;26Sep;3;First of all, I won't repeat the mistake that I regret enormously, and that is, after we were able to help the Afghan freedom fighters and drive the Russians out of Afghanistan, we basically washed our hands of the region.;Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T490;33_2008.ann;49382 49517
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";Appeal to Emotion;Appeal to pity;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;I've got a bracelet, too, from Sergeant - from the mother of Sergeant Ryan David Jopeck (ph), given to me in green bay. She asked me, can you please make sure another mother is not going through what I'm going through.;Appeal to Emotion;Appeal to pity;OBAMA;26 9 2008;T579;33_2008.ann;56601 56698
2008;26Sep;3;I've got a bracelet, too, from Sergeant - from the mother of Sergeant Ryan David Jopeck (ph), given to me in green bay. She asked me, can you please make sure another mother is not going through what I'm going through.;Appeal to Emotion;Appeal to pity;OBAMA;26 9 2008;T579;33_2008.ann;56601 56698
2008;26Sep;3;I've got a bracelet, too, from Sergeant - from the mother of Sergeant Ryan David Jopeck (ph), given to me in green bay. She asked me, can you please make sure another mother is not going through what I'm going through.;Appeal to Emotion;Appeal to pity;OBAMA;26 9 2008;T579;33_2008.ann;56601 56698
2008;26Sep;3;a brazen fashion;Appeal to Emotion;Loaded Language;OBAMA;26 9 2008;T466;33_2008.ann;47523 47656
2008;26Sep;3;those safe havens;Appeal to Emotion;Loaded Language;OBAMA;26 9 2008;T483;33_2008.ann;49107 49179
2008;26Sep;3;enormous problems;Appeal to Emotion;Loaded Language;OBAMA;26 9 2008;T588;33_2008.ann;57320 57366
2008;26Sep;3;a calamitous effect;Appeal to Emotion;Loaded Language;MCCAIN;26 9 2008;T605;33_2008.ann;58579 58688
2008;26Sep;3;such an enormous;Appeal to Emotion;Loaded Language;OBAMA;26 9 2008;T15;35_2008.ann;3938 4024
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";False Cause;False Cause;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";False Cause;False Cause;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";False Cause;False Cause;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";False Cause;False Cause;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
2008;26Sep;3;"And I'll tell you, I had a town hall meeting in Wolfeboro, New Hampshire, and a woman stood up and she said, ""Senator McCain, I want you to do me the honor of wearing a bracelet with my son's name on it.""  He was 22 years old and he was killed in combat outside of Baghdad, Matthew Stanley, before Christmas last year. This was last August, a year ago. And I said, ""I will -- I will wear his bracelet with honor.""  And this was August, a year ago. And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""  That means that that mission succeeds, just like those young people who re-enlisted in Baghdad, just like the mother I met at the airport the other day whose son was killed. And they all say to me that we don't want defeat.";False Cause;False Cause;MCCAIN;26 9 2008;T566;33_2008.ann;55650 55828
